ID_id_num,ID_session_num,ID_tdate,ID_bdate,Trial_onset,Trial_offset,Trial_tool,Trial_tool_direction,Trial_target,Grasp_onset,Grasp_offset,Grasp_hand,Grasp_overunder,Grasp_radialunlar,Grasp_grip_type,Grasp_grasp_location_on_tool
02,07,20/04/2004,21/02/2003,794013,806751,s,l,i,796884,806091,l,o,r,p,m
02,07,20/04/2004,21/02/2003,814968,833349,s,r,i,815826,819192,r,o,r,p,e
02,07,20/04/2004,21/02/2003,860244,884070,b,r,e,861135,883806,r,o,r,p,m
02,07,20/04/2004,21/02/2003,887370,904794,b,l,e,892353,896709,r,o,u,p,m
02,07,20/04/2004,21/02/2003,887370,904794,b,l,e,896742,897171,l,o,u,p,h
02,07,20/04/2004,21/02/2003,887370,904794,b,l,e,897204,901890,r,o,r,p,m
02,07,20/04/2004,21/02/2003,887370,904794,b,l,e,901923,903144,l,o,r,p,e
02,07,20/04/2004,21/02/2003,887370,904794,b,l,e,903177,904794,r,o,r,p,m
02,07,20/04/2004,21/02/2003,906609,953344,b,r,e,907104,953344,r,o,r,p,m
02,08,14/04/2004,21/02/2003,46596,60456,m,l,n,50655,60456,l,o,r,p,m
02,08,14/04/2004,21/02/2003,64845,73458,m,r,n,65868,73458,l,o,u,p,m
02,08,14/04/2004,21/02/2003,79365,87516,m,l,n,80850,87516,l,o,r,p,m
02,08,14/04/2004,21/02/2003,91773,111177,m,r,n,103257,111111,l,o,u,p,h
02,08,14/04/2004,21/02/2003,120549,137412,m,l,n,123123,137412,l,o,r,p,m
02,08,14/04/2004,21/02/2003,141207,149127,m,r,n,141669,148137,l,o,u,p,m
02,08,14/04/2004,21/02/2003,165759,184536,m,l,n,172557,184536,l,o,r,p,m
02,08,14/04/2004,21/02/2003,187242,202356,m,r,n,190872,200277,r,o,r,p,m
02,08,14/04/2004,21/02/2003,251757,262515,s,l,i,"","","","","","",""
02,08,14/04/2004,21/02/2003,314490,332013,s,r,i,316899,332013,r,o,r,p,e
02,08,14/04/2004,21/02/2003,333894,350922,s,l,i,336996,350922,l,o,r,p,m
02,08,14/04/2004,21/02/2003,352737,388938,s,r,i,362472,387750,r,o,r,p,m
02,08,14/04/2004,21/02/2003,390852,420849,s,l,i,395142,420849,l,o,r,p,m
02,08,14/04/2004,21/02/2003,422565,437778,s,r,i,429957,437778,r,o,r,p,m
02,08,14/04/2004,21/02/2003,440616,458172,s,l,i,442761,458172,r,o,r,p,m
02,08,14/04/2004,21/02/2003,459756,468567,s,r,i,466059,467379,l,o,u,p,m
02,08,14/04/2004,21/02/2003,470151,485562,s,r,i,471339,485562,r,o,r,p,m
02,08,14/04/2004,21/02/2003,488070,494835,s,l,i,488235,494835,l,o,r,p,m
02,08,14/04/2004,21/02/2003,495990,536679,s,r,i,510180,536679,r,o,r,p,m
02,08,14/04/2004,21/02/2003,543180,552849,s,l,i,546381,551364,l,o,r,p,m
02,09,21/04/2004,21/02/2003,36201,64944,m,r,n,38181,41085,r,m,m,o,e
02,09,21/04/2004,21/02/2003,36201,64944,m,r,n,41679,43626,r,o,r,p,m
02,09,21/04/2004,21/02/2003,36201,64944,m,r,n,44715,45177,r,o,r,f,e
02,09,21/04/2004,21/02/2003,36201,64944,m,r,n,45408,47454,r,o,r,p,e
02,09,21/04/2004,21/02/2003,36201,64944,m,r,n,49434,64944,l,o,u,p,m
02,09,21/04/2004,21/02/2003,69201,80256,m,l,n,70653,80256,l,o,r,p,m
02,09,21/04/2004,21/02/2003,84513,101673,m,r,n,85437,100023,l,o,u,p,m
02,09,21/04/2004,21/02/2003,106755,123882,m,l,n,107844,123882,l,o,r,p,m
02,09,21/04/2004,21/02/2003,126621,147378,m,r,n,127479,147378,l,o,u,p,m
02,09,21/04/2004,21/02/2003,149127,185856,m,l,n,150513,185856,l,o,r,p,m
02,09,21/04/2004,21/02/2003,203379,225984,m,r,n,"","","","","","",""
02,09,21/04/2004,21/02/2003,266607,306867,s,r,i,270996,303336,l,o,u,p,m
02,09,21/04/2004,21/02/2003,266607,306867,s,r,i,304029,306867,l,o,u,p,e
02,09,21/04/2004,21/02/2003,310167,313302,s,l,i,312444,313269,l,o,r,f,m
02,09,21/04/2004,21/02/2003,340197,367785,s,l,i,343992,367785,l,m,m,p,e
02,09,21/04/2004,21/02/2003,376827,384120,s,r,i,376827,384120,l,o,u,f,m
02,09,21/04/2004,21/02/2003,481932,491931,s,l,i,484011,491931,l,o,r,p,m
02,09,21/04/2004,21/02/2003,495693,515361,s,r,i,497607,515361,l,o,u,p,m
02,09,21/04/2004,21/02/2003,518463,574827,s,l,i,528825,533379,l,o,r,p,m
02,09,21/04/2004,21/02/2003,518463,574827,s,l,i,534237,550671,l,u,u,f,e
02,09,21/04/2004,21/02/2003,518463,574827,s,l,i,552288,574827,l,o,u,p,e
02,09,21/04/2004,21/02/2003,591426,607002,s,r,i,593670,607002,l,o,u,p,m
02,09,21/04/2004,21/02/2003,614889,631521,s,l,i,617265,628386,l,m,m,f,e
02,10,01/05/2004,21/02/2003,17325,31911,m,l,n,19272,31911,r,o,u,p,m
02,10,01/05/2004,21/02/2003,34848,43758,m,r,n,37026,43692,l,o,u,p,h
02,10,01/05/2004,21/02/2003,50820,63195,m,l,n,52008,63129,r,o,u,p,m
02,10,01/05/2004,21/02/2003,71610,82467,m,r,n,72699,82401,l,o,u,p,m
02,10,01/05/2004,21/02/2003,86493,98769,m,l,n,88308,98736,r,o,u,p,m
02,10,01/05/2004,21/02/2003,101475,118767,m,l,n,102630,118767,r,o,u,p,m
02,10,01/05/2004,21/02/2003,122496,141042,m,r,n,123420,141042,l,o,u,p,m
02,10,01/05/2004,21/02/2003,143649,158400,m,l,n,146190,147708,l,o,r,p,m
02,10,01/05/2004,21/02/2003,143649,158400,m,l,n,147741,155991,r,o,r,p,e
02,10,01/05/2004,21/02/2003,234762,251064,s,r,i,235884,241098,l,o,u,p,m
02,10,01/05/2004,21/02/2003,234762,251064,s,r,i,241923,250899,l,o,u,p,m
02,10,01/05/2004,21/02/2003,263043,281853,s,l,i,267168,270336,r,o,u,p,m
02,10,01/05/2004,21/02/2003,263043,281853,s,l,i,271029,281820,l,o,u,p,m
02,10,01/05/2004,21/02/2003,295746,302016,s,l,i,296571,302016,r,o,u,p,m
02,10,01/05/2004,21/02/2003,306669,324027,s,r,i,307065,308913,l,o,u,p,m
02,10,01/05/2004,21/02/2003,306669,324027,s,r,i,308946,311652,r,o,u,f,m
02,10,01/05/2004,21/02/2003,306669,324027,s,r,i,313731,324027,l,u,u,p,m
02,10,01/05/2004,21/02/2003,344388,360657,s,r,i,345213,350724,l,o,u,p,m
02,10,01/05/2004,21/02/2003,344388,360657,s,r,i,352242,360624,l,u,u,f,e
02,10,01/05/2004,21/02/2003,377982,396033,s,l,i,379401,383856,r,o,u,f,m
02,10,01/05/2004,21/02/2003,377982,396033,s,l,i,385044,396000,l,u,u,f,m
02,10,01/05/2004,21/02/2003,401610,417582,s,r,i,402369,409002,l,o,u,p,m
02,10,01/05/2004,21/02/2003,401610,417582,s,r,i,409629,417582,l,o,u,p,m
02,10,01/05/2004,21/02/2003,432828,456918,s,l,i,434709,438207,r,o,u,f,m
02,10,01/05/2004,21/02/2003,432828,456918,s,l,i,439098,456918,l,u,u,f,m
02,10,01/05/2004,21/02/2003,487476,511467,b,l,e,488664,496716,r,u,u,p,m
02,10,01/05/2004,21/02/2003,487476,511467,b,l,e,496749,498465,r,o,r,p,h
02,10,01/05/2004,21/02/2003,487476,511467,b,l,e,498498,502557,r,o,r,p,m
02,10,01/05/2004,21/02/2003,487476,511467,b,l,e,502590,506550,l,u,r,p,m
02,10,01/05/2004,21/02/2003,487476,511467,b,l,e,506583,511368,r,u,r,p,m
02,10,01/05/2004,21/02/2003,513546,537240,b,r,e,514701,537240,r,o,r,p,e
02,10,01/05/2004,21/02/2003,542949,565884,b,l,e,552321,561264,l,o,r,p,m
02,10,01/05/2004,21/02/2003,542949,565884,b,l,e,561297,565884,r,u,r,p,m
02,10,01/05/2004,21/02/2003,569019,587169,b,r,e,570438,572022,l,o,u,p,m
02,10,01/05/2004,21/02/2003,569019,587169,b,r,e,572055,587136,r,o,u,p,m
02,10,01/05/2004,21/02/2003,593439,601359,b,r,e,594198,595881,l,o,u,p,m
02,10,01/05/2004,21/02/2003,593439,601359,b,r,e,595914,601260,r,u,u,p,m
02,10,01/05/2004,21/02/2003,604626,616473,b,l,e,605418,615483,l,o,r,p,m
02,10,01/05/2004,21/02/2003,618684,629442,b,r,e,620400,629442,r,o,r,f,e
02,10,01/05/2004,21/02/2003,632478,636009,b,l,e,633600,635514,r,o,r,p,m
02,11,05/05/2004,21/02/2003,24585,38115,m,r,n,25608,26499,l,o,u,p,h
02,11,05/05/2004,21/02/2003,24585,38115,m,r,n,26532,38115,r,o,r,p,m
02,11,05/05/2004,21/02/2003,40524,48345,m,l,n,41943,48345,r,o,u,p,h
02,11,05/05/2004,21/02/2003,58344,70785,m,r,n,59598,60621,l,o,u,p,m
02,11,05/05/2004,21/02/2003,58344,70785,m,r,n,60654,70785,r,u,u,p,m
02,11,05/05/2004,21/02/2003,73161,83886,m,l,n,74547,83886,r,o,u,p,m
02,11,05/05/2004,21/02/2003,87351,100947,m,r,n,88704,90783,l,o,u,p,m
02,11,05/05/2004,21/02/2003,87351,100947,m,r,n,90816,100947,r,o,u,p,m
02,11,05/05/2004,21/02/2003,104082,113157,m,l,n,105237,106194,l,o,r,p,m
02,11,05/05/2004,21/02/2003,104082,113157,m,l,n,106227,113157,r,u,r,p,h
02,11,05/05/2004,21/02/2003,134079,147081,m,r,n,135135,135927,l,o,u,p,m
02,11,05/05/2004,21/02/2003,134079,147081,m,r,n,135960,147081,r,u,u,p,m
02,11,05/05/2004,21/02/2003,150843,163383,m,l,n,153879,155232,l,o,r,p,m
02,11,05/05/2004,21/02/2003,150843,163383,m,l,n,155265,163383,r,u,r,p,h
02,11,05/05/2004,21/02/2003,219384,233046,s,r,i,220407,223344,l,o,u,f,m
02,11,05/05/2004,21/02/2003,219384,233046,s,r,i,223377,233046,r,o,u,p,m
02,11,05/05/2004,21/02/2003,238161,249513,s,l,i,238953,249513,r,o,u,f,m
02,11,05/05/2004,21/02/2003,253638,263967,s,r,i,254496,263967,l,o,u,f,m
02,11,05/05/2004,21/02/2003,268884,282645,s,l,i,269907,282645,r,o,u,p,m
02,11,05/05/2004,21/02/2003,288156,300069,s,r,i,289344,299640,l,o,u,f,m
02,11,05/05/2004,21/02/2003,319869,331914,s,l,i,320562,323367,r,o,u,p,m
02,11,05/05/2004,21/02/2003,319869,331914,s,l,i,324258,331914,r,o,u,p,e
02,11,05/05/2004,21/02/2003,336369,353067,s,r,i,337920,338943,l,o,u,p,m
02,11,05/05/2004,21/02/2003,336369,353067,s,r,i,338976,341055,r,o,u,p,m
02,11,05/05/2004,21/02/2003,336369,353067,s,r,i,341583,353067,r,o,u,p,m
02,11,05/05/2004,21/02/2003,357291,369270,s,l,i,357687,369270,r,o,u,f,m
02,11,05/05/2004,21/02/2003,445764,453684,b,l,e,446457,453684,r,o,u,p,m
02,11,05/05/2004,21/02/2003,455367,466983,b,r,e,455961,457149,l,o,u,f,m
02,11,05/05/2004,21/02/2003,455367,466983,b,r,e,457182,466983,r,u,u,p,m
02,11,05/05/2004,21/02/2003,473055,479688,b,l,e,473715,479688,r,o,u,p,m
02,11,05/05/2004,21/02/2003,481767,489720,b,r,e,482196,483021,l,o,u,p,m
02,11,05/05/2004,21/02/2003,481767,489720,b,r,e,483054,487377,r,u,u,p,e
02,11,05/05/2004,21/02/2003,481767,489720,b,r,e,487410,489720,l,m,m,p,h
02,11,05/05/2004,21/02/2003,491667,499983,b,l,e,492393,498201,r,o,u,p,m
02,11,05/05/2004,21/02/2003,491667,499983,b,l,e,498234,499983,l,m,m,p,h
02,11,05/05/2004,21/02/2003,502062,508860,b,r,e,502788,508761,r,o,r,p,e
02,11,05/05/2004,21/02/2003,516780,519156,b,r,e,"","","","","","",""
02,11,05/05/2004,21/02/2003,677292,697620,h,l,n,"","","","","","",""
02,11,05/05/2004,21/02/2003,728244,735834,b,l,e,728871,735669,r,o,u,p,m
02,11,05/05/2004,21/02/2003,740619,753588,b,r,n,745074,753555,r,o,r,p,m
02,11,05/05/2004,21/02/2003,757779,793056,b,l,n,758307,767448,r,o,u,p,m
02,11,05/05/2004,21/02/2003,757779,793056,b,l,n,767481,767976,l,u,u,p,h
02,11,05/05/2004,21/02/2003,757779,793056,b,l,n,768009,793056,r,m,u,p,m
02,11,05/05/2004,21/02/2003,797181,805200,b,l,e,797544,805200,r,o,u,p,m
02,12,08/05/2004,21/02/2003,98010,126027,s,l,i,101508,126027,r,o,u,f,m
02,12,08/05/2004,21/02/2003,134409,145299,s,r,i,136950,145299,l,o,u,p,m
02,12,08/05/2004,21/02/2003,151008,181236,s,l,i,"","","","","","",""
02,12,08/05/2004,21/02/2003,204600,219549,h,r,n,205590,219549,l,u,u,p,m
02,12,08/05/2004,21/02/2003,225819,244563,h,l,n,226809,243837,r,o,u,p,m
02,12,08/05/2004,21/02/2003,249876,264132,h,r,n,251823,260502,r,o,r,p,e
02,12,08/05/2004,21/02/2003,249876,264132,h,r,n,260799,263604,r,o,r,p,e
02,12,08/05/2004,21/02/2003,267300,281424,h,l,n,"","","","","","",""
02,12,08/05/2004,21/02/2003,309177,318714,m,l,n,310596,318714,l,o,r,p,m
02,12,08/05/2004,21/02/2003,326535,351417,m,r,n,327525,330066,l,o,u,p,m
02,12,08/05/2004,21/02/2003,326535,351417,m,r,n,330099,333135,r,o,r,p,h
02,12,08/05/2004,21/02/2003,326535,351417,m,r,n,333168,338283,l,o,u,p,m
02,12,08/05/2004,21/02/2003,326535,351417,m,r,n,338316,351417,r,o,r,p,m
02,12,08/05/2004,21/02/2003,370953,406791,m,l,n,384318,386859,l,o,r,p,m
02,12,08/05/2004,21/02/2003,370953,406791,m,l,n,386892,406791,r,o,u,p,m
02,12,08/05/2004,21/02/2003,409200,434544,m,r,n,411081,416196,l,u,m,p,h
02,12,08/05/2004,21/02/2003,409200,434544,m,r,n,416229,434544,r,o,r,p,h
02,12,08/05/2004,21/02/2003,440088,452694,m,l,n,440946,452694,r,o,u,p,h
02,12,08/05/2004,21/02/2003,459294,479259,m,r,n,460317,479259,l,o,u,p,h
02,12,08/05/2004,21/02/2003,482691,503877,m,l,n,484737,487311,l,o,r,p,m
02,12,08/05/2004,21/02/2003,482691,503877,m,l,n,487344,496485,r,o,u,p,m
02,12,08/05/2004,21/02/2003,482691,503877,m,l,n,496518,497838,l,u,r,p,m
02,12,08/05/2004,21/02/2003,482691,503877,m,l,n,497871,503877,l,u,r,p,h
02,12,08/05/2004,21/02/2003,524172,536382,m,r,n,"","","","","","",""
02,12,08/05/2004,21/02/2003,585189,628155,b,r,e,586278,618585,l,o,u,p,m
02,12,08/05/2004,21/02/2003,585189,628155,b,r,e,618618,628155,r,o,u,p,m
02,12,08/05/2004,21/02/2003,631851,635811,b,r,e,"","","","","","",""
02,12,08/05/2004,21/02/2003,640035,662244,b,l,e,645348,662244,r,o,u,p,m
02,12,08/05/2004,21/02/2003,677226,711513,b,r,e,698412,710952,l,o,u,f,m
02,12,08/05/2004,21/02/2003,715572,737682,b,l,n,717453,737121,r,o,u,p,m
02,12,08/05/2004,21/02/2003,741906,756657,b,r,e,"","","","","","",""
02,13,09/05/2004,21/02/2003,16236,26367,m,l,n,18150,26334,l,o,r,p,m
02,13,09/05/2004,21/02/2003,31713,43692,m,r,n,35013,43692,l,o,u,p,m
02,13,09/05/2004,21/02/2003,48180,59499,m,l,n,50094,59499,l,o,r,p,m
02,13,09/05/2004,21/02/2003,62865,76791,m,r,n,65010,76791,l,o,u,p,m
02,13,09/05/2004,21/02/2003,79959,94017,m,l,n,81840,94017,l,o,r,p,m
02,13,09/05/2004,21/02/2003,97218,112200,m,r,n,101013,103356,l,o,u,p,m
02,13,09/05/2004,21/02/2003,97218,112200,m,r,n,103389,112134,r,m,m,p,h
02,13,09/05/2004,21/02/2003,125301,137676,m,l,n,126192,137643,r,m,m,f,h
02,13,09/05/2004,21/02/2003,153285,166782,m,r,n,154605,166782,l,o,u,p,m
02,13,09/05/2004,21/02/2003,168663,247665,m,l,n,170115,172788,l,o,r,p,h
02,13,09/05/2004,21/02/2003,168663,247665,m,l,n,172821,247665,r,o,r,p,m
02,13,09/05/2004,21/02/2003,258522,270996,s,l,i,259743,269247,r,o,u,f,m
02,13,09/05/2004,21/02/2003,258522,270996,s,l,i,269577,270864,r,o,u,p,e
02,13,09/05/2004,21/02/2003,278520,286770,s,r,i,279015,286737,l,o,u,f,m
02,13,09/05/2004,21/02/2003,295383,312279,s,l,i,297099,312246,r,o,u,f,m
02,13,09/05/2004,21/02/2003,322707,334554,s,r,i,326436,334521,r,o,r,p,m
02,13,09/05/2004,21/02/2003,341319,352572,s,l,i,343068,352473,l,o,r,p,m
02,13,09/05/2004,21/02/2003,357522,374253,s,r,i,357918,373593,r,o,r,f,m
02,13,09/05/2004,21/02/2003,380853,402600,s,l,i,385341,402567,l,o,r,p,m
02,13,09/05/2004,21/02/2003,409266,425073,s,r,i,409860,425073,r,o,r,p,m
02,13,09/05/2004,21/02/2003,430815,443124,s,l,i,432762,442761,l,o,r,p,m
02,13,09/05/2004,21/02/2003,452595,459228,s,r,i,453321,459228,r,o,r,p,m
02,13,09/05/2004,21/02/2003,505692,520080,h,l,n,505890,520080,r,o,u,p,m
02,13,09/05/2004,21/02/2003,525459,547503,h,r,n,527802,547041,r,o,r,p,m
02,13,09/05/2004,21/02/2003,555093,573045,h,l,n,557799,573012,l,o,r,p,m
02,13,09/05/2004,21/02/2003,575784,605418,h,r,n,581559,591327,r,o,r,p,m
02,13,09/05/2004,21/02/2003,575784,605418,h,r,n,591360,602712,l,u,r,p,m
02,13,09/05/2004,21/02/2003,621126,634458,h,l,n,622908,634458,l,o,r,p,m
02,13,09/05/2004,21/02/2003,638055,643236,h,r,n,638715,640365,l,o,u,p,m
02,13,09/05/2004,21/02/2003,660396,668547,b,l,e,661254,668547,l,o,r,p,m
02,13,09/05/2004,21/02/2003,670659,680889,b,r,e,671418,680856,l,o,u,p,m
02,13,09/05/2004,21/02/2003,683430,695013,b,l,e,684354,695013,r,o,u,f,m
02,13,09/05/2004,21/02/2003,697818,706992,b,r,e,701019,706926,r,o,r,p,m
02,13,09/05/2004,21/02/2003,724713,732567,b,l,i,724878,731742,r,o,u,p,m
02,13,09/05/2004,21/02/2003,737286,744018,b,r,i,"","","","","","",""
02,13,09/05/2004,21/02/2003,793848,799986,s,l,e,794838,799953,l,o,r,p,m
02,13,09/05/2004,21/02/2003,817674,823152,s,r,e,818499,823152,r,o,r,p,m
02,13,09/05/2004,21/02/2003,837771,848694,s,l,e,838365,848661,l,o,r,p,m
02,13,09/05/2004,21/02/2003,855393,882948,s,r,e,856482,882882,r,o,r,p,m
02,13,09/05/2004,21/02/2003,891132,907203,s,l,e,891957,907170,l,o,r,p,m
02,13,09/05/2004,21/02/2003,913143,921558,s,r,e,914001,921558,r,o,r,p,m
02,13,09/05/2004,21/02/2003,1108206,1118304,s,l,e,1108932,1118304,l,o,r,p,m
02,13,09/05/2004,21/02/2003,1133979,1170345,s,r,e,1134705,1170345,r,o,r,p,m
02,14,10/05/2004,21/02/2003,91377,103125,s,l,i,94578,98505,l,o,r,p,m
02,14,10/05/2004,21/02/2003,91377,103125,s,l,i,98538,99363,r,u,u,f,h
02,14,10/05/2004,21/02/2003,110055,146916,s,r,i,111639,146916,r,o,r,p,e
02,14,10/05/2004,21/02/2003,151404,170544,s,l,i,154110,170544,l,o,r,p,m
02,14,10/05/2004,21/02/2003,175659,200013,s,r,i,191664,200013,r,o,r,f,m
02,14,10/05/2004,21/02/2003,205623,222849,s,l,i,212652,222849,l,o,r,p,m
02,14,10/05/2004,21/02/2003,228723,250635,s,r,i,236874,250635,r,o,r,f,e
02,14,10/05/2004,21/02/2003,253968,275286,s,l,i,260436,271260,l,o,r,p,m
02,14,10/05/2004,21/02/2003,253968,275286,s,l,i,271788,275286,l,o,r,f,e
02,14,10/05/2004,21/02/2003,281622,297594,s,r,i,284427,297594,r,o,r,f,e
02,14,10/05/2004,21/02/2003,339900,361053,m,l,n,342111,361053,l,o,r,p,m
02,14,10/05/2004,21/02/2003,374847,390225,m,r,n,375705,390225,l,o,u,f,m
02,14,10/05/2004,21/02/2003,393591,409332,m,l,n,396066,403590,r,o,u,p,h
02,14,10/05/2004,21/02/2003,393591,409332,m,l,n,403623,407583,l,o,r,p,m
02,14,10/05/2004,21/02/2003,393591,409332,m,l,n,407616,409332,r,u,u,p,h
02,14,10/05/2004,21/02/2003,416493,432564,m,r,n,418572,432564,l,o,u,p,m
02,14,10/05/2004,21/02/2003,435831,455169,m,l,n,436755,439395,l,o,r,p,m
02,14,10/05/2004,21/02/2003,435831,455169,m,l,n,439989,455169,l,o,r,p,m
02,14,10/05/2004,21/02/2003,458733,479523,m,r,n,460944,479523,r,o,r,f,e
02,14,10/05/2004,21/02/2003,482889,494043,m,l,n,486222,494043,l,o,r,p,m
02,14,10/05/2004,21/02/2003,499950,517341,m,r,n,502491,517341,l,o,u,p,m
02,14,10/05/2004,21/02/2003,592152,640860,b,r,e,593538,640860,r,o,r,p,m
02,14,10/05/2004,21/02/2003,642543,674025,b,l,e,644952,651057,r,o,u,p,m
02,14,10/05/2004,21/02/2003,642543,674025,b,l,e,651090,651783,l,m,m,p,h
02,14,10/05/2004,21/02/2003,642543,674025,b,l,e,651816,674025,r,o,r,p,m
02,14,10/05/2004,21/02/2003,675213,707586,b,r,e,676863,707586,r,o,r,p,e
02,14,10/05/2004,21/02/2003,709170,743061,b,l,e,715770,743061,r,o,u,f,m
02,14,10/05/2004,21/02/2003,744381,787017,b,r,e,746559,787017,r,o,r,p,m
02,14,10/05/2004,21/02/2003,788568,868923,b,l,e,791340,868923,r,o,u,f,m
02,14,10/05/2004,21/02/2003,870276,888624,b,r,e,872850,888624,l,o,u,p,m
02,14,10/05/2004,21/02/2003,891033,895059,b,l,e,"","","","","","",""
02,14,10/05/2004,21/02/2003,904431,918870,b,r,e,907269,914265,r,o,r,p,m
02,14,10/05/2004,21/02/2003,904431,918870,b,r,e,916344,918870,r,o,r,p,m
02,15,11/05/2004,21/02/2003,170610,178283,m,r,n,172425,175659,l,o,u,p,h
02,15,11/05/2004,21/02/2003,184734,199970,m,l,n,188265,191994,r,o,u,f,h
02,15,11/05/2004,21/02/2003,184734,199970,m,l,n,195063,196581,r,o,u,p,h
02,15,11/05/2004,21/02/2003,203247,208362,m,r,n,204567,207339,r,o,r,p,m
02,15,11/05/2004,21/02/2003,210078,219153,m,l,n,212355,215655,r,o,u,f,h
02,15,11/05/2004,21/02/2003,224466,230472,m,r,n,226116,229680,r,o,r,p,m
02,15,11/05/2004,21/02/2003,232716,243771,m,l,n,234597,242583,r,o,u,p,h
02,15,11/05/2004,21/02/2003,311025,318615,h,l,n,312477,317394,r,o,u,p,m
02,15,11/05/2004,21/02/2003,321717,328584,h,r,n,323235,327591,r,o,r,p,m
02,15,11/05/2004,21/02/2003,331287,346236,h,l,n,333102,336006,r,o,u,p,m
02,15,11/05/2004,21/02/2003,352143,358522,h,l,n,354882,357687,r,o,u,p,m
02,15,11/05/2004,21/02/2003,363693,380106,h,r,n,365871,379335,r,o,r,f,e
02,15,11/05/2004,21/02/2003,434049,462558,b,l,e,435468,461604,l,o,r,p,h
02,15,11/05/2004,21/02/2003,466950,480843,b,r,n,468270,480051,r,o,r,f,m
02,15,11/05/2004,21/02/2003,485166,497615,b,l,e,486354,496749,r,o,u,f,h
02,15,11/05/2004,21/02/2003,504372,543478,b,r,e,506517,542718,r,o,r,f,m
02,15,11/05/2004,21/02/2003,548163,577451,b,l,e,549417,575916,r,o,u,p,m
02,15,11/05/2004,21/02/2003,582450,600260,b,r,e,584298,599280,r,o,r,f,m
02,15,11/05/2004,21/02/2003,606111,631109,b,l,e,607992,630333,r,o,u,p,h
02,15,11/05/2004,21/02/2003,638121,660056,b,r,e,639441,659274,r,o,r,p,h
02,15,11/05/2004,21/02/2003,698379,707328,s,r,n,700590,703131,r,o,r,p,m
02,15,11/05/2004,21/02/2003,741906,755780,s,l,i,743391,755007,l,o,r,p,m
02,15,11/05/2004,21/02/2003,760650,773127,s,r,e,762861,772563,r,o,r,p,h
02,15,11/05/2004,21/02/2003,779196,804731,s,l,e,781242,803649,l,o,r,p,m
02,15,11/05/2004,21/02/2003,808335,824383,s,r,i,812394,823614,r,o,r,p,m
02,15,11/05/2004,21/02/2003,833019,857933,s,l,e,834702,856251,r,o,u,p,h
02,15,11/05/2004,21/02/2003,861696,871761,s,r,e,863247,871332,r,o,r,p,m
02,15,11/05/2004,21/02/2003,876975,906068,s,l,e,878559,904596,l,o,r,p,m
02,15,11/05/2004,21/02/2003,919512,937290,s,l,i,926508,936342,l,o,r,p,e
02,15,11/05/2004,21/02/2003,940830,947718,s,r,i,941523,946935,r,o,r,p,m
02,15,11/05/2004,21/02/2003,954525,963190,s,l,i,955581,962676,l,o,r,p,m
02,15,11/05/2004,21/02/2003,971751,983921,s,r,i,972840,983169,r,o,r,p,m
02,15,11/05/2004,21/02/2003,990330,1000493,s,l,n,992871,996336,r,o,u,f,m
02,15,11/05/2004,21/02/2003,1125333,1136904,m,r,n,1128501,1136355,r,o,r,p,m
02,15,11/05/2004,21/02/2003,1145001,1172792,m,l,n,1152360,1172193,r,o,u,f,h
02,15,11/05/2004,21/02/2003,1175526,1191602,m,r,n,1178001,1179420,l,o,u,p,m
02,15,11/05/2004,21/02/2003,1175526,1191602,m,r,n,1179453,1191102,r,u,u,p,m
02,15,11/05/2004,21/02/2003,1195359,1269330,m,l,n,1199418,1203840,l,o,r,p,m
02,15,11/05/2004,21/02/2003,1195359,1269330,m,l,n,1205754,1220043,r,o,u,p,m
02,15,11/05/2004,21/02/2003,1195359,1269330,m,l,n,1223805,1268784,r,o,u,p,h
02,15,11/05/2004,21/02/2003,1271655,1278862,s,r,n,1274361,1278057,r,o,r,p,m
02,15,11/05/2004,21/02/2003,1294326,1313254,s,l,n,1295877,1307394,r,o,u,p,m
02,15,11/05/2004,21/02/2003,1318779,1338172,s,r,n,1320396,1320990,l,o,u,f,h
02,15,11/05/2004,21/02/2003,1318779,1338172,s,r,n,1321023,1337226,r,o,r,p,m
02,15,11/05/2004,21/02/2003,1343364,1351508,s,l,n,1344552,1350558,l,o,r,p,h
02,16,17/05/2004,21/02/2003,413622,431541,h,l,n,414678,431541,l,o,r,p,m
02,16,17/05/2004,21/02/2003,436326,448899,h,r,n,438867,448899,l,o,u,p,m
02,16,17/05/2004,21/02/2003,453222,476256,h,l,n,454443,476256,l,o,r,p,m
02,16,17/05/2004,21/02/2003,484638,515691,h,r,n,486024,515691,r,m,m,f,e
02,16,17/05/2004,21/02/2003,520344,537042,h,l,n,521367,537042,l,o,r,p,m
02,16,17/05/2004,21/02/2003,540474,571461,h,r,n,542388,545490,l,o,u,p,m
02,16,17/05/2004,21/02/2003,540474,571461,h,r,n,545523,570438,r,u,u,p,m
02,16,17/05/2004,21/02/2003,588522,602745,b,l,i,589578,602745,l,o,r,p,m
02,16,17/05/2004,21/02/2003,609048,614856,b,r,i,610236,614856,l,o,u,f,m
02,16,17/05/2004,21/02/2003,621852,646239,b,l,e,622710,645183,l,o,r,p,m
02,16,17/05/2004,21/02/2003,654885,678447,b,r,e,656469,673431,l,o,u,p,m
02,16,17/05/2004,21/02/2003,654885,678447,b,r,e,673464,678414,r,o,r,p,m
02,16,17/05/2004,21/02/2003,681384,693924,b,l,e,683331,693924,l,o,r,p,m
